Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
8187	तसदीक़	NOUN	2	किसी घटना आदि के बारे में किसी के सामने यह कहने की क्रिया कि हाँ, ऐसा ही हुआ या नहीं हुआ है या ऐसा है या नहीं है 	past	0.995	##
16313	बचो	NOUN	1	एक बारहमासी लता 	neutral	0.996	##
34506	रक्षा_मंत्रालय	NOUN	1	रक्षा मंत्री का कार्यालय या विभाग 	neutral	0.996	##
1369	नागवार	ADJECTIVE	3	जो रुचिकर न हो 	present	0.826	##
17423	केशारुहा	NOUN	1	एक जंगली पौधा 	neutral	0.996	##
11607	सावधान_होना	VERB	1	होशियार या सावधान होना 	neutral	0.996	##
2050	गिरह	NOUN	3	पौधे के किसी भाग का उभार 	neutral	0.996	##
35148	विज्ञान_एवं_प्रौद्योगिकी_मंत्री	NOUN	1	वह मंत्री जिसके अधीन विज्ञान एवं प्रौद्योगिकी विभाग होता है 	neutral	0.996	##
2787	तुम्बुक	NOUN	2	एक बेल जिसमें गोल या लंबे फल लगते हैं 	neutral	0.996	##
8130	इश्तिराक	NOUN	1	संग रहने की क्रिया 	present	0.667	##
6550	मोपेड	NOUN	1	पेट्रोल से चलनेवाली एक प्रकार की छोटी हल्की मोटर साइकिल 	neutral	0.996	##
19197	क्रिस्टोफर_कोलंबस	NOUN	1	इटली का एक नाविक जिसने चीन का मार्ग ढूँढते हुए नई जगह की खोज की थी 	neutral	0.996	##
2959	श्री	NOUN	3	एक आदरसूचक संबोधन 	neutral	0.996	##
19831	हैती_गणतन्त्र	NOUN	1	उत्तरी अमरीका में स्थित एक देश 	neutral	0.842	##
937	परिसीमित	ADJECTIVE	1	जिसका सीमांकन हुआ हो या जिसकी सीमा निर्धारित कर दी गयी हो या अंकित कर दी गई हो 	past	0.995	##
8249	हिम_ऋतु	NOUN	1	वह मौसम जब वायुमंडल का तापमान कम होता है 	neutral	0.842	##
23681	रक्ताधान	NOUN	1	धमनी या शिरा में रक्त या प्लाविका पहुँचाने की क्रिया 	neutral	0.996	##
26959	वर्ग_एबी	NOUN	1	वह रक्त वर्ग जिसकी लाल रक्त कणिकाओं पर ए और बी दोनों के एंटीजिन पाए जाते हैं 	neutral	0.996	##
35518	ध्वजारोहण	NOUN	1	ध्वज फहराने की क्रिया 	neutral	0.996	##
8299	सिंदूर_दान	NOUN	1	विवाह के समय वर का कन्या की माँग में सिंदूर भरने की क्रिया 	neutral	0.996	##
35324	केंद्रीय_सतर्कता_आयुक्त	NOUN	1	केंद्रीय सतर्कता आयोग का प्रमुख 	neutral	0.996	##
15261	अगरतला_शहर	NOUN	1	त्रिपुरा राज्य की राजधानी 	neutral	0.996	##
35581	ऑपरेटर	NOUN	1	वह जो किसी मशीन को चलाता है 	present	0.994	##
4377	अनुकीर्त्तन	NOUN	2	यश का बखान या वर्णन 	neutral	0.996	##
36376	कोशिका_स्रावी_ग्रन्थि	NOUN	1	वह ग्रंथि जिसकी कोशिकाएँ झड़कर अपने अंदर के भागों से स्राव उत्पन्न करती है 	neutral	0.996	##
13691	पीलुमूल	NOUN	2	एक पौधा 	neutral	0.996	##
4792	झलक	NOUN	2	वह दृश्य आदि जो बहुत कम समय के लिए आँखों के सामने रहे 	present	0.994	##
5941	लहर	NOUN	1	नदी, समुद्र आदि के जल में थोड़ी-थोड़ी दूर पर रह-रहकर उठने और फिर नीचे बैठने वाली जलराशि जो बराबर आगे बढ़ती हुई-सी जान पड़ती है 	future	0.978	##
11097	एक_तरफ	ADVERB	1	किसी एक ओर 	past	0.954	##
255	अंक	NOUN	11	एक या इकाइयों की अनिश्चित मात्रा या जोड़ या कुल में युक्त गुण 	neutral	0.842	##
18028	शालानी	NOUN	1	एक पौधा 	neutral	0.996	##
11934	बिचकाना	VERB	1	डराकर या चौंकाकर इधर-उधर भगाना 	neutral	0.996	##
1299	डफाली	NOUN	1	वह जो डफ बजाता हो 	past	0.5	##
25758	इंद्रफल	NOUN	3	इन्द्रजौ के पेड़ की फली के जौ की तरह के बीज 	neutral	0.996	##
